ticker,dealAnnounceDate,dealMethod,dealAction,dealQuantity,dealPrice,dealRatio,datime
CJC,2017-06-13,Cổ đông lớn,Bán,-95000.0,22335.0,0.155,2312091722
CJC,2017-05-30,Cổ đông nội bộ,Mua,95000.0,22335.0,0.155,2312091722
CJC,2017-05-05,Cổ đông nội bộ,Mua,2500.0,22335.0,0.155,2312091722
CJC,2017-04-21,Cổ đông nội bộ,Mua,0.0,22335.0,0.155,2312091722
CJC,2017-03-17,Cổ đông nội bộ,Mua,0.0,25353.0,0.018,2312091722
CJC,2017-02-08,Cổ đông nội bộ,Mua,90000.0,25353.0,0.018,2312091722
CJC,2017-02-07,Cổ đông lớn,Bán,-90000.0,25353.0,0.018,2312091722
CJC,2017-01-05,Cổ đông nội bộ,Mua,0.0,25353.0,0.018,2312091722
CJC,2016-12-02,Cổ đông nội bộ,Mua,0.0,25353.0,0.018,2312091722
CJC,2016-10-13,Cổ đông lớn,Bán,-88900.0,25353.0,0.018,2312091722
CII,2023-12-07,Cổ đông nội bộ,Bán,0.0,17600.0,-0.011,2312091722
CII,2023-11-13,Cổ đông nội bộ,Bán,-6040747.0,16950.0,0.027,2312091722
CII,2023-10-23,Cổ đông sáng lập,Bán,-4000000.0,15600.0,0.115,2312091722
CII,2023-07-14,Cổ đông sáng lập,Mua,30000.0,19228.0,-0.095,2312091722
CII,2022-12-12,Cổ đông sáng lập,Mua,1000000.0,13503.0,0.289,2312091722
CII,2022-11-30,Cổ đông sáng lập,Mua,2000000.0,14041.0,0.239,2312091722
CII,2022-05-04,Cổ đông lớn,Bán,0.0,22016.0,-0.21,2312091722
CII,2022-03-28,Cổ đông lớn,Bán,0.0,30138.0,-0.423,2312091722
CII,2022-02-21,Cổ đông lớn,Bán,-4500000.0,32633.0,-0.467,2312091722
CII,2022-01-24,Cổ đông nội bộ,Bán,-290900.0,33318.0,-0.478,2312091722
CII,2022-01-05,Cổ đông lớn,Bán,-5500000.0,51861.0,-0.664,2312091722
CII,2021-12-21,Cổ đông lớn,Bán,-5500000.0,40265.0,-0.568,2312091722
CII,2021-11-29,Cổ đông lớn,Bán,-2500000.0,28915.0,-0.398,2312091722
CII,2021-11-12,Cổ đông nội bộ,Bán,-393000.0,28964.0,-0.399,2312091722
CII,2021-11-12,Cổ đông nội bộ,Bán,-180000.0,28964.0,-0.399,2312091722
CII,2021-06-08,Cổ đông lớn,Bán,-429000.0,19000.0,-0.084,2312091722
CII,2021-06-02,Cổ đông lớn,Bán,-931300.0,19600.0,-0.112,2312091722
CII,2021-05-27,Cổ đông lớn,Bán,-500000.0,20200.0,-0.139,2312091722
CII,2021-05-21,Cổ đông lớn,Bán,-400000.0,20000.0,-0.13,2312091722
CII,2021-05-14,Cổ đông lớn,Bán,-268800.0,20700.0,-0.159,2312091722
CIPC,2021-12-27,Cổ đông nội bộ,Bán,-25500.0,,,2312091722
CIPC,2021-12-27,Cổ đông lớn,Mua,25100.0,,,2312091722
CIPC,2019-01-17,Cổ đông nội bộ,Bán,0.0,,,2312091722
CLL,2022-03-04,Cổ đông lớn,Bán,-50000.0,28790.0,0.249,2312091722
CLL,2017-11-28,Cổ đông lớn,Mua,2444352.0,20927.0,0.718,2312091722
CLL,2017-11-17,Cổ đông lớn,Bán,-2244352.0,20622.0,0.743,2312091722
CLL,2015-11-26,Cổ đông lớn,Mua,25460.0,17808.0,1.019,2312091722
CLL,2015-08-05,Cổ đông lớn,Mua,1063750.0,17941.0,1.004,2312091722
CLL,2015-08-05,Cổ đông lớn,TN,585000.0,17941.0,1.004,2312091722
CLL,2015-07-27,Cổ đông lớn,Mua,3701470.0,18672.0,0.925,2312091722
CLL,2015-07-27,Cổ đông lớn,Mua,2244780.0,18672.0,0.925,2312091722
CLL,2015-02-25,Cổ đông nội bộ,Bán,-5850.0,21197.0,0.696,2312091722
CLL,2014-12-31,Cổ đông nội bộ,Bán,-15730.0,,,2312091722
CLL,2014-12-11,Cổ đông lớn,Mua,11370.0,,,2312091722
CLL,2014-10-02,Cổ đông lớn,Mua,59580.0,,,2312091722
CLL,2014-09-18,Cổ đông lớn,Mua,62610.0,,,2312091722
CLL,2014-09-03,Cổ đông lớn,Mua,46150.0,,,2312091722
CLC,2023-08-24,Cổ đông sáng lập,Bán,-8000.0,34200.0,0.056,2312091722
CLC,2017-01-13,Cổ đông nội bộ,Mua,3350.0,19174.0,0.883,2312091722
CLC,2016-08-15,Cổ đông nội bộ,Bán,-3000.0,21322.0,0.693,2312091722
CLC,2016-07-27,Cổ đông nội bộ,Bán,-12000.0,20612.0,0.751,2312091722
CLC,2008-03-25,Cổ đông nội bộ,Mua,5000.0,,,2312091722
CLC,2008-03-18,Cổ đông nội bộ,Mua,1000.0,,,2312091722
CLC,2008-02-20,Cổ đông nội bộ,Mua,1040.0,,,2312091722
CLG,2020-07-06,Cổ đông lớn,Mua,99100.0,1560.0,-0.679,2312091722
CLG,2020-07-06,Cổ đông lớn,Bán,-335210.0,1560.0,-0.679,2312091722
CLG,2020-01-09,Cổ đông lớn,Bán,0.0,2460.0,-0.797,2312091722
CLG,2019-12-26,Cổ đông lớn,Bán,0.0,3150.0,-0.841,2312091722
CLG,2019-12-02,Cổ đông lớn,Bán,-2500000.0,3880.0,-0.871,2312091722
CLG,2019-12-02,Cổ đông lớn,Bán,-852890.0,3880.0,-0.871,2312091722
CLG,2018-11-27,Cổ đông lớn,Mua,2500000.0,2640.0,-0.811,2312091722
CLG,2018-11-27,Cổ đông lớn,Bán,-2000000.0,2640.0,-0.811,2312091722
CLG,2018-11-16,Cổ đông lớn,Bán,0.0,2720.0,-0.816,2312091722
CLG,2015-09-01,Cổ đông lớn,Mua,184460.0,6100.0,-0.918,2312091722
CLG,2015-04-10,Cổ đông lớn,Mua,40900.0,8500.0,-0.941,2312091722
CLG,2014-03-06,Cổ đông lớn,Bán,-192240.0,,,2312091722
CLG,2014-03-05,Cổ đông lớn,Bán,-164810.0,,,2312091722
CLG,2014-02-25,Cổ đông lớn,Bán,-233460.0,,,2312091722
CLG,2014-02-21,Cổ đông lớn,Bán,-134040.0,,,2312091722
CLG,2013-10-07,Cổ đông lớn,Mua,1000000.0,,,2312091722
CLG,2013-09-18,Cổ đông lớn,Bán,-1000000.0,,,2312091722
CLG,2013-08-06,Cổ đông lớn,Bán,-90750.0,,,2312091722
CLG,2013-07-31,Cổ đông nội bộ,Bán,-5000.0,,,2312091722
CLG,2013-07-01,Cổ đông lớn,Bán,-200530.0,,,2312091722
VVMI,2023-09-20,Cổ đông nội bộ,Bán,-7900.0,,,2312091722
VVMI,2021-06-07,Cổ đông sáng lập,Mua,86600.0,,,2312091722
VVMI,2019-11-15,Cổ đông sáng lập,Bán,-141000.0,,,2312091722
VVMI,2019-08-12,Cổ đông lớn,Bán,-100000.0,,,2312091722
VVMI,2018-08-17,Cổ đông lớn,Bán,-373600.0,,,2312091722
AGIMECO,2022-04-12,Cổ đông nội bộ,Mua,10528.0,,,2312091722
AGIMECO,2018-10-25,Cổ đông nội bộ,Bán,-1000.0,,,2312091722
CKD,2021-12-08,Cổ đông nội bộ,Bán,-4200.0,24800.0,-0.032,2312091722
CKD,2020-12-29,Cổ đông nội bộ,Bán,0.0,19400.0,0.237,2312091722
CKD,2020-12-23,Cổ đông nội bộ,Bán,-9500.0,18500.0,0.297,2312091722
CKD,2020-01-22,Cổ đông nội bộ,Mua,79500.0,14300.0,0.678,2312091722
CKD,2018-12-26,Cổ đông nội bộ,Bán,-9900.0,13100.0,0.832,2312091722
CKD,2017-09-05,Cổ đông nội bộ,Mua,0.0,8800.0,1.727,2312091722
CKD,2016-08-10,Cổ đông sáng lập,Mua,0.0,5500.0,3.364,2312091722
CKV,2023-02-16,Cổ đông lớn,Mua,212000.0,12266.0,0.06,2312091722
CKV,2023-02-13,Cổ đông lớn,Bán,-212000.0,13639.0,-0.047,2312091722
CKV,2022-08-25,Cổ đông lớn,Bán,-28500.0,19223.0,-0.324,2312091722
CKV,2022-08-25,Cổ đông nội bộ,Mua,28500.0,19223.0,-0.324,2312091722
CKV,2021-05-11,Cổ đông lớn,Bán,-51900.0,11437.0,0.137,2312091722
CKV,2021-04-23,Cổ đông lớn,Bán,-38500.0,11877.0,0.095,2312091722
CKV,2021-04-16,Cổ đông lớn,Bán,-118800.0,12140.0,0.071,2312091722
CKV,2021-04-15,Cổ đông lớn,Mua,300700.0,12140.0,0.071,2312091722
CKV,2021-04-15,Cổ đông lớn,Bán,-302000.0,12140.0,0.071,2312091722
CKV,2021-04-15,Cổ đông lớn,Bán,-59200.0,12140.0,0.071,2312091722
CKV,2021-01-05,Cổ đông nội bộ,Bán,-459800.0,10117.0,0.285,2312091722
CKV,2021-01-05,Cổ đông lớn,Mua,302000.0,10117.0,0.285,2312091722
CKV,2021-01-05,Cổ đông lớn,Bán,-39700.0,10117.0,0.285,2312091722
CKV,2020-12-29,Cổ đông lớn,Bán,-59200.0,11085.0,0.173,2312091722
CKV,2020-08-21,Cổ đông nội bộ,Bán,0.0,11877.0,0.095,2312091722
CKV,2020-08-20,Cổ đông nội bộ,Bán,-1600.0,10909.0,0.192,2312091722
CKV,2020-07-17,Cổ đông nội bộ,Bán,-2700.0,10381.0,0.252,2312091722
CKV,2020-07-06,Cổ đông nội bộ,Mua,1500.0,10434.0,0.246,2312091722
CKV,2020-06-23,Cổ đông nội bộ,Bán,-11900.0,9792.0,0.328,2312091722
CKV,2020-03-18,Cổ đông lớn,Mua,300.0,11397.0,0.141,2312091722
CIIC,2023-11-29,Cổ đông nội bộ,Mua,1000000.0,,,2312091722
CIIC,2023-11-16,Cổ đông nội bộ,Bán,0.0,,,2312091722
CIIC,2023-11-13,Cổ đông nội bộ,Bán,-110000.0,,,2312091722
CIIC,2023-11-02,Cổ đông lớn,Mua,1200000.0,,,2312091722
CIIC,2023-10-30,Cổ đông lớn,Mua,983100.0,,,2312091722
CIIC,2023-10-25,Cổ đông nội bộ,Mua,737800.0,,,2312091722
CIIC,2023-10-17,Cổ đông nội bộ,Bán,-385000.0,,,2312091722
CIIC,2023-10-13,Cổ đông nội bộ,Bán,-200000.0,,,2312091722
CIIC,2023-09-29,Cổ đông lớn,Mua,3786260.0,,,2312091722
CIIC,2023-09-14,Cổ đông nội bộ,Bán,-88000.0,,,2312091722
CIIC,2023-08-31,Cổ đông sáng lập,Bán,-55000.0,,,2312091722
CIIC,2022-12-07,Cổ đông nội bộ,Bán,-500000.0,,,2312091722
CIIC,2022-11-03,Cổ đông nội bộ,Bán,-304200.0,,,2312091722
CIIC,2022-11-02,Cổ đông nội bộ,Mua,88000.0,,,2312091722
CIIC,2022-07-22,Cổ đông nội bộ,Mua,0.0,,,2312091722
CIIC,2022-03-03,Cổ đông nội bộ,Mua,0.0,,,2312091722
CIIC,2022-03-03,Cổ đông sáng lập,Mua,0.0,,,2312091722
CIIC,2022-02-25,Cổ đông nội bộ,Mua,486248.0,,,2312091722
CIIC,2022-02-07,Cổ đông nội bộ,Mua,222000.0,,,2312091722
CIIC,2022-01-20,Cổ đông nội bộ,Mua,0.0,,,2312091722
CMC,2023-07-13,Cổ đông lớn,Mua,35800.0,6800.0,-0.176,2312091722
CMC,2022-12-16,Cổ đông lớn,Mua,1900.0,5500.0,0.018,2312091722
CMC,2022-11-17,Cổ đông lớn,Mua,17800.0,4800.0,0.167,2312091722
CMC,2022-08-25,Cổ đông lớn,Mua,3300.0,7100.0,-0.211,2312091722
CMC,2022-08-05,Cổ đông lớn,Mua,8100.0,7200.0,-0.222,2312091722
CMC,2022-05-10,Cổ đông sáng lập,Bán,-8000.0,9600.0,-0.417,2312091722
CMC,2022-05-10,Cổ đông lớn,Mua,1100.0,9600.0,-0.417,2312091722
CMC,2022-04-26,Cổ đông lớn,Mua,22700.0,10000.0,-0.44,2312091722
CMC,2022-04-20,Cổ đông lớn,Bán,-26500.0,11000.0,-0.491,2312091722
CMC,2022-04-19,Cổ đông lớn,Bán,-31900.0,11300.0,-0.504,2312091722
CMC,2022-04-15,Cổ đông lớn,Bán,-5900.0,12700.0,-0.559,2312091722
CMC,2022-04-15,Cổ đông lớn,Bán,-28100.0,12700.0,-0.559,2312091722
CMC,2022-04-04,Cổ đông lớn,Bán,-12300.0,12700.0,-0.559,2312091722
CMC,2022-03-31,Cổ đông lớn,Bán,-7000.0,12600.0,-0.556,2312091722
CMC,2022-03-25,Cổ đông lớn,Bán,-14800.0,13700.0,-0.591,2312091722
CMC,2022-02-18,Cổ đông lớn,Mua,8900.0,12200.0,-0.541,2312091722
CMC,2022-01-19,Cổ đông lớn,Mua,382700.0,11900.0,-0.529,2312091722
CMC,2022-01-18,Cổ đông lớn,Bán,-382500.0,12000.0,-0.533,2312091722
CMC,2022-01-14,Cổ đông lớn,Bán,-50400.0,12500.0,-0.552,2312091722
CMC,2022-01-11,Cổ đông lớn,Bán,-41100.0,12600.0,-0.556,2312091722
CMC,2023-07-13,Cổ đông lớn,Mua,35800.0,6800.0,-0.176,2312091722
CMC,2022-12-16,Cổ đông lớn,Mua,1900.0,5500.0,0.018,2312091722
CMC,2022-11-17,Cổ đông lớn,Mua,17800.0,4800.0,0.167,2312091722
CMC,2022-08-25,Cổ đông lớn,Mua,3300.0,7100.0,-0.211,2312091722
CMC,2022-08-05,Cổ đông lớn,Mua,8100.0,7200.0,-0.222,2312091722
CMC,2022-05-10,Cổ đông sáng lập,Bán,-8000.0,9600.0,-0.417,2312091722
CMC,2022-05-10,Cổ đông lớn,Mua,1100.0,9600.0,-0.417,2312091722
CMC,2022-04-26,Cổ đông lớn,Mua,22700.0,10000.0,-0.44,2312091722
CMC,2022-04-20,Cổ đông lớn,Bán,-26500.0,11000.0,-0.491,2312091722
CMC,2022-04-19,Cổ đông lớn,Bán,-31900.0,11300.0,-0.504,2312091722
CMC,2022-04-15,Cổ đông lớn,Bán,-5900.0,12700.0,-0.559,2312091722
CMC,2022-04-15,Cổ đông lớn,Bán,-28100.0,12700.0,-0.559,2312091722
CMC,2022-04-04,Cổ đông lớn,Bán,-12300.0,12700.0,-0.559,2312091722
CMC,2022-03-31,Cổ đông lớn,Bán,-7000.0,12600.0,-0.556,2312091722
CMC,2022-03-25,Cổ đông lớn,Bán,-14800.0,13700.0,-0.591,2312091722
CMC,2022-02-18,Cổ đông lớn,Mua,8900.0,12200.0,-0.541,2312091722
CMC,2022-01-19,Cổ đông lớn,Mua,382700.0,11900.0,-0.529,2312091722
CMC,2022-01-18,Cổ đông lớn,Bán,-382500.0,12000.0,-0.533,2312091722
CMC,2022-01-14,Cổ đông lớn,Bán,-50400.0,12500.0,-0.552,2312091722
CMC,2022-01-11,Cổ đông lớn,Bán,-41100.0,12600.0,-0.556,2312091722
CLW,2023-05-12,Cổ đông nội bộ,Bán,-1103940.0,31144.0,0.188,2312091722
CLW,2023-05-12,Cổ đông lớn,Mua,1103940.0,31144.0,0.188,2312091722
CLW,2023-03-27,Cổ đông nội bộ,Mua,146100.0,24165.0,0.531,2312091722
CLW,2022-03-23,Cổ đông nội bộ,Mua,9700.0,32982.0,0.122,2312091722
CLW,2022-02-15,Cổ đông nội bộ,Mua,129240.0,29358.0,0.26,2312091722
CLW,2021-05-26,Cổ đông nội bộ,Mua,158900.0,28999.0,0.276,2312091722
CLW,2019-11-18,Cổ đông lớn,Mua,336790.0,17904.0,1.067,2312091722
CLW,2019-11-18,Cổ đông nội bộ,Bán,-336790.0,17904.0,1.067,2312091722
CLW,2019-09-03,Cổ đông nội bộ,Mua,140000.0,18705.0,0.978,2312091722
CLW,2019-04-10,Cổ đông nội bộ,Mua,452070.0,19614.0,0.886,2312091722
CLW,2017-11-29,Cổ đông sáng lập,Bán,-2100.0,16565.0,1.234,2312091722
CLW,2017-04-13,Cổ đông lớn,Mua,1890250.0,14709.0,1.515,2312091722
CLW,2011-11-17,Cổ đông nội bộ,Mua,400.0,,,2312091722
CLW,2023-05-12,Cổ đông nội bộ,Bán,-1103940.0,31144.0,0.188,2312091722
CLW,2023-05-12,Cổ đông lớn,Mua,1103940.0,31144.0,0.188,2312091722
CLW,2023-03-27,Cổ đông nội bộ,Mua,146100.0,24165.0,0.531,2312091722
CLW,2022-03-23,Cổ đông nội bộ,Mua,9700.0,32982.0,0.122,2312091722
CLW,2022-02-15,Cổ đông nội bộ,Mua,129240.0,29358.0,0.26,2312091722
CLW,2021-05-26,Cổ đông nội bộ,Mua,158900.0,28999.0,0.276,2312091722
CLW,2019-11-18,Cổ đông lớn,Mua,336790.0,17904.0,1.067,2312091722
CLW,2019-11-18,Cổ đông nội bộ,Bán,-336790.0,17904.0,1.067,2312091722
CLW,2019-09-03,Cổ đông nội bộ,Mua,140000.0,18705.0,0.978,2312091722
CLW,2019-04-10,Cổ đông nội bộ,Mua,452070.0,19614.0,0.886,2312091722
CLW,2017-11-29,Cổ đông sáng lập,Bán,-2100.0,16565.0,1.234,2312091722
CLW,2017-04-13,Cổ đông lớn,Mua,1890250.0,14709.0,1.515,2312091722
CLW,2011-11-17,Cổ đông nội bộ,Mua,400.0,,,2312091722
CMID,2023-01-31,Cổ đông nội bộ,Mua,368080.0,,,2312091722
CMID,2023-01-31,Cổ đông sáng lập,Mua,368079.0,,,2312091722
CMID,2022-12-22,Cổ đông sáng lập,Mua,150000.0,,,2312091722
CMID,2022-12-22,Cổ đông nội bộ,Mua,60000.0,,,2312091722
CMID,2022-12-15,Cổ đông sáng lập,Mua,20506.0,,,2312091722
CMID,2022-12-15,Cổ đông nội bộ,Mua,20253.0,,,2312091722
CMID,2022-07-13,Cổ đông nội bộ,Mua,90000.0,,,2312091722
CMID,2019-08-14,Cổ đông sáng lập,Mua,4784.0,,,2312091722
CMID,2023-01-31,Cổ đông nội bộ,Mua,368080.0,,,2312091722
CMID,2023-01-31,Cổ đông sáng lập,Mua,368079.0,,,2312091722
CMID,2022-12-22,Cổ đông sáng lập,Mua,150000.0,,,2312091722
CMID,2022-12-22,Cổ đông nội bộ,Mua,60000.0,,,2312091722
CMID,2022-12-15,Cổ đông sáng lập,Mua,20506.0,,,2312091722
CMID,2022-12-15,Cổ đông nội bộ,Mua,20253.0,,,2312091722
CMID,2022-07-13,Cổ đông nội bộ,Mua,90000.0,,,2312091722
CMID,2019-08-14,Cổ đông sáng lập,Mua,4784.0,,,2312091722
CMG,2023-11-22,Cổ đông lớn,Bán,-195900.0,38700.0,0.006,2312091722
CMG,2023-11-16,Cổ đông nội bộ,Bán,-161300.0,37174.0,0.048,2312091722
CMG,2023-11-16,Cổ đông nội bộ,Bán,0.0,37174.0,0.048,2312091722
CMG,2023-09-11,Cổ đông nội bộ,Bán,-126800.0,39208.0,-0.007,2312091722
CMG,2023-08-30,Cổ đông lớn,Bán,-1502100.0,39521.0,-0.014,2312091722
CMG,2023-08-11,Cổ đông nội bộ,Mua,3470870.0,38347.0,0.016,2312091722
CMG,2023-08-07,Cổ đông nội bộ,Mua,350000.0,38660.0,0.008,2312091722
CMG,2023-08-07,Cổ đông lớn,Mua,1500000.0,38660.0,0.008,2312091722
CMG,2023-08-01,Cổ đông nội bộ,Bán,-200000.0,38387.0,0.015,2312091722
CMG,2023-06-23,Cổ đông lớn,Bán,-60400.0,35452.0,0.099,2312091722
CMG,2023-05-31,Cổ đông sáng lập,Bán,0.0,31969.0,0.218,2312091722
CMG,2023-04-25,Cổ đông lớn,Bán,-26200.0,32321.0,0.205,2312091722
CMG,2023-04-14,Cổ đông sáng lập,Bán,-133200.0,32752.0,0.189,2312091722
CMG,2023-03-21,Cổ đông lớn,Mua,78000.0,32047.0,0.215,2312091722
CMG,2022-11-23,Cổ đông nội bộ,Mua,9000.0,27704.0,0.406,2312091722
CMG,2022-11-23,Cổ đông nội bộ,Mua,38000.0,27704.0,0.406,2312091722
CMG,2022-11-22,Cổ đông nội bộ,Mua,24600.0,28134.0,0.384,2312091722
CMG,2022-11-22,Cổ đông nội bộ,Mua,37700.0,28134.0,0.384,2312091722
CMG,2022-11-18,Cổ đông nội bộ,Mua,6500.0,27978.0,0.392,2312091722
CMG,2022-11-18,Cổ đông nội bộ,Mua,14400.0,27978.0,0.392,2312091722
CMG,2023-11-22,Cổ đông lớn,Bán,-195900.0,38700.0,0.006,2312091722
CMG,2023-11-16,Cổ đông nội bộ,Bán,-161300.0,37174.0,0.048,2312091722
CMG,2023-11-16,Cổ đông nội bộ,Bán,0.0,37174.0,0.048,2312091722
CMG,2023-09-11,Cổ đông nội bộ,Bán,-126800.0,39208.0,-0.007,2312091722
CMG,2023-08-30,Cổ đông lớn,Bán,-1502100.0,39521.0,-0.014,2312091722
CMG,2023-08-11,Cổ đông nội bộ,Mua,3470870.0,38347.0,0.016,2312091722
CMG,2023-08-07,Cổ đông nội bộ,Mua,350000.0,38660.0,0.008,2312091722
CMG,2023-08-07,Cổ đông lớn,Mua,1500000.0,38660.0,0.008,2312091722
CMG,2023-08-01,Cổ đông nội bộ,Bán,-200000.0,38387.0,0.015,2312091722
CMG,2023-06-23,Cổ đông lớn,Bán,-60400.0,35452.0,0.099,2312091722
CMG,2023-05-31,Cổ đông sáng lập,Bán,0.0,31969.0,0.218,2312091722
CMG,2023-04-25,Cổ đông lớn,Bán,-26200.0,32321.0,0.205,2312091722
CMG,2023-04-14,Cổ đông sáng lập,Bán,-133200.0,32752.0,0.189,2312091722
CMG,2023-03-21,Cổ đông lớn,Mua,78000.0,32047.0,0.215,2312091722
CMG,2022-11-23,Cổ đông nội bộ,Mua,9000.0,27704.0,0.406,2312091722
CMG,2022-11-23,Cổ đông nội bộ,Mua,38000.0,27704.0,0.406,2312091722
CMG,2022-11-22,Cổ đông nội bộ,Mua,24600.0,28134.0,0.384,2312091722
CMG,2022-11-22,Cổ đông nội bộ,Mua,37700.0,28134.0,0.384,2312091722
CMG,2022-11-18,Cổ đông nội bộ,Mua,6500.0,27978.0,0.392,2312091722
CMG,2022-11-18,Cổ đông nội bộ,Mua,14400.0,27978.0,0.392,2312091722
CMI,2022-02-09,Cổ đông lớn,Mua,363000.0,3500.0,-0.457,2312091722
CMI,2018-10-02,Cổ đông lớn,Bán,-907200.0,1300.0,0.462,2312091722
CMI,2017-09-19,Cổ đông nội bộ,Bán,-251000.0,3900.0,-0.513,2312091722
CMI,2016-12-21,Cổ đông nội bộ,Bán,-10000.0,7800.0,-0.756,2312091722
CMI,2016-04-20,Cổ đông nội bộ,Bán,-200000.0,9200.0,-0.793,2312091722
CMI,2016-01-08,Cổ đông nội bộ,Bán,-200000.0,7800.0,-0.756,2312091722
CMI,2015-10-22,Cổ đông nội bộ,Bán,-150000.0,11200.0,-0.83,2312091722
CMI,2015-09-30,Cổ đông lớn,Mua,107700.0,11000.0,-0.827,2312091722
CMI,2015-03-30,Cổ đông lớn,Mua,56300.0,15300.0,-0.876,2312091722
CMI,2015-03-26,Cổ đông lớn,Mua,106200.0,16000.0,-0.881,2312091722
CMI,2015-03-24,Cổ đông lớn,Mua,69700.0,15600.0,-0.878,2312091722
CMI,2014-01-16,Cổ đông nội bộ,Bán,-100000.0,,,2312091722
CMI,2013-10-18,Cổ đông nội bộ,Mua,100000.0,,,2312091722
CMI,2012-11-27,Cổ đông nội bộ,Bán,0.0,,,2312091722
CMI,2012-11-21,Cổ đông nội bộ,Bán,-210977.0,,,2312091722
CMI,2012-10-17,Cổ đông lớn,Bán,-102000.0,,,2312091722
CMI,2012-10-17,Cổ đông lớn,Bán,-724300.0,,,2312091722
CMI,2012-09-25,Cổ đông lớn,Bán,-99500.0,,,2312091722
CMI,2012-07-06,Cổ đông nội bộ,Bán,-95900.0,,,2312091722
CMI,2012-05-11,Cổ đông lớn,Mua,953799.0,,,2312091722
CMI,2022-02-09,Cổ đông lớn,Mua,363000.0,3500.0,-0.457,2312091722
CMI,2018-10-02,Cổ đông lớn,Bán,-907200.0,1300.0,0.462,2312091722
CMI,2017-09-19,Cổ đông nội bộ,Bán,-251000.0,3900.0,-0.513,2312091722
CMI,2016-12-21,Cổ đông nội bộ,Bán,-10000.0,7800.0,-0.756,2312091722
CMI,2016-04-20,Cổ đông nội bộ,Bán,-200000.0,9200.0,-0.793,2312091722
CMI,2016-01-08,Cổ đông nội bộ,Bán,-200000.0,7800.0,-0.756,2312091722
CMI,2015-10-22,Cổ đông nội bộ,Bán,-150000.0,11200.0,-0.83,2312091722
CMI,2015-09-30,Cổ đông lớn,Mua,107700.0,11000.0,-0.827,2312091722
CMI,2015-03-30,Cổ đông lớn,Mua,56300.0,15300.0,-0.876,2312091722
CMI,2015-03-26,Cổ đông lớn,Mua,106200.0,16000.0,-0.881,2312091722
CMI,2015-03-24,Cổ đông lớn,Mua,69700.0,15600.0,-0.878,2312091722
CMI,2014-01-16,Cổ đông nội bộ,Bán,-100000.0,,,2312091722
CMI,2013-10-18,Cổ đông nội bộ,Mua,100000.0,,,2312091722
CMI,2012-11-27,Cổ đông nội bộ,Bán,0.0,,,2312091722
CMI,2012-11-21,Cổ đông nội bộ,Bán,-210977.0,,,2312091722
CMI,2012-10-17,Cổ đông lớn,Bán,-102000.0,,,2312091722
CMI,2012-10-17,Cổ đông lớn,Bán,-724300.0,,,2312091722
CMI,2012-09-25,Cổ đông lớn,Bán,-99500.0,,,2312091722
CMI,2012-07-06,Cổ đông nội bộ,Bán,-95900.0,,,2312091722
CMI,2012-05-11,Cổ đông lớn,Mua,953799.0,,,2312091722
CHOLIMEX,2022-10-21,Cổ đông lớn,Bán,0.0,,,2312091722
CHOLIMEX,2022-09-14,Cổ đông lớn,Bán,-113500.0,,,2312091722
CHOLIMEX,2022-08-09,Cổ đông lớn,Bán,-12000.0,,,2312091722
CHOLIMEX,2022-07-06,Cổ đông lớn,Bán,0.0,,,2312091722
CHOLIMEX,2022-05-31,Cổ đông lớn,Bán,-50300.0,,,2312091722
CHOLIMEX,2022-04-27,Cổ đông lớn,Bán,-2572500.0,,,2312091722
CHOLIMEX,2022-03-24,Cổ đông lớn,Bán,-145000.0,,,2312091722
CHOLIMEX,2022-02-17,Cổ đông lớn,Bán,-1360900.0,,,2312091722
CHOLIMEX,2022-01-20,Cổ đông lớn,Bán,-406800.0,,,2312091722
CHOLIMEX,2021-12-29,Cổ đông lớn,Bán,-195000.0,,,2312091722
CHOLIMEX,2021-12-08,Cổ đông lớn,Bán,-419500.0,,,2312091722
CHOLIMEX,2021-11-16,Cổ đông lớn,Bán,-479900.0,,,2312091722
CHOLIMEX,2021-11-04,Cổ đông lớn,Bán,-72200.0,,,2312091722
CHOLIMEX,2021-09-22,Cổ đông lớn,Bán,-122600.0,,,2312091722
CHOLIMEX,2021-09-01,Cổ đông lớn,Bán,-119200.0,,,2312091722
CHOLIMEX,2021-08-26,Cổ đông lớn,Bán,-184300.0,,,2312091722
CHOLIMEX,2021-06-22,Cổ đông lớn,Bán,-16600.0,,,2312091722
CHOLIMEX,2019-08-29,Cổ đông sáng lập,Mua,5000.0,,,2312091722
CHOLIMEX,2019-01-30,Cổ đông lớn,Mua,9000.0,,,2312091722
CHOLIMEX,2018-12-26,Cổ đông lớn,Mua,2000.0,,,2312091722
CHOLIMEX,2022-10-21,Cổ đông lớn,Bán,0.0,,,2312091722
CHOLIMEX,2022-09-14,Cổ đông lớn,Bán,-113500.0,,,2312091722
CHOLIMEX,2022-08-09,Cổ đông lớn,Bán,-12000.0,,,2312091722
CHOLIMEX,2022-07-06,Cổ đông lớn,Bán,0.0,,,2312091722
