ticker,industry,industryEn,exchange,noShareholders,foreignPercent,outstandingShare,issueShare,establishedYear,noEmployees,shortName,website,shareHolder_OwnPercent,companyProfile,historyDev,companyPromise,businessRisk,keyDevelopments,businessStrategies
TPH,Truyền thông,Media,HNX,0,0.002,2.1,2.1,2004.0,85,In Sách giáo khoa TP.Hà Nội,http://www.sachgiaoduchanoi.vn,"[{'Công ty TNHH MTV Nhà xuất bản Giáo dục Việt Nam': 0.49}, {'Nguyễn Thị Ngân': 0.0748}, {'Nguyễn Lệ Thủy': 0.0474}, {'Lê Đăng Khoa': 0.0456}, {'Ngô Quang Thân': 0.0143}, {'Lê Hồng Quế': 0.0113}, {'Ngô Đắc Nam': 0.0082}, {'Nguyễn Quang Tiến': 0.0044}, {'Nguyễn Văn Đạt': 0.0044}, {'Khác': 0.0396}]",,,,,,
TPH,Truyền thông,Media,HNX,0,0.002,2.1,2.1,2004.0,85,In Sách giáo khoa TP.Hà Nội,http://www.sachgiaoduchanoi.vn,"[{'Công ty TNHH MTV Nhà xuất bản Giáo dục Việt Nam': 0.49}, {'Nguyễn Thị Ngân': 0.0748}, {'Nguyễn Lệ Thủy': 0.0474}, {'Lê Đăng Khoa': 0.0456}, {'Ngô Quang Thân': 0.0143}, {'Lê Hồng Quế': 0.0113}, {'Ngô Đắc Nam': 0.0082}, {'Nguyễn Quang Tiến': 0.0044}, {'Nguyễn Văn Đạt': 0.0044}, {'Khác': 0.0396}]",,,,,,
TQN,Tài nguyên Cơ bản,Basic Resources,UPCOM,147,0.0,3.6,3.6,2004.0,312,Thông Quảng Ninh,http://www.quangninhpine.vn,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",,,,,,
TQN,Tài nguyên Cơ bản,Basic Resources,UPCOM,147,0.0,3.6,3.6,2004.0,312,Thông Quảng Ninh,http://www.quangninhpine.vn,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",,,,,,
TQN,Tài nguyên Cơ bản,Basic Resources,UPCOM,147,0.0,3.6,3.6,2004.0,312,Thông Quảng Ninh,http://www.quangninhpine.vn,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",,,,,,
TQN,Tài nguyên Cơ bản,Basic Resources,UPCOM,147,0.0,3.6,3.6,2004.0,312,Thông Quảng Ninh,http://www.quangninhpine.vn,"[{'DƯƠNG VĂN THƠM': 0.2198}, {'Phan Thị Thành': 0.1657}, {'TRẦN VIỆT HÙNG': 0.1444}, {'Ngô Xuân Trường': 0.0949}, {'Lê Thị Vân': 0.0761}, {'Dương Trọng Hiếu': 0.0191}, {'Trần Văn Sơn': 0.0162}, {'Tạ Ngọc Vượng': 0.0122}, {'Nguyễn Mạnh Khiêm': 0.0121}, {'Khác': 0.015}]",,,,,,
TPP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,482,0.002,45.0,45.0,2005.0,1495,Nhựa Tân Phú VN,http://tanphuvietnam.vn,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",,,,,,
TPP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,482,0.002,45.0,45.0,2005.0,1495,Nhựa Tân Phú VN,http://tanphuvietnam.vn,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",,,,,,
TPP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,482,0.002,45.0,45.0,2005.0,1495,Nhựa Tân Phú VN,http://tanphuvietnam.vn,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",,,,,,
TPP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,HNX,482,0.002,45.0,45.0,2005.0,1495,Nhựa Tân Phú VN,http://tanphuvietnam.vn,"[{'Công ty Cổ phần DNP Holding': 0.5101}, {'Nguyễn Thị Thắm': 0.0535}, {'Nguyễn Hoàng Thanh': 0.0497}, {'Phùng Quang Việt': 0.0497}, {'Nguyễn Hữu Kiệm': 0.037}, {'Phạm Quốc Khánh': 0.0247}, {'Trịnh Tuấn Việt': 0.0182}, {'Phạm Trần Thư Nga': 0.0142}, {'Đào Minh Tuấn': 0.0142}, {'Khác': 0.0494}]",,,,,,
TQW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,325,0.0,8.9,8.9,2010.0,272,Cấp thoát nước Tuyên Quang,http://capthoatnuoctuyenquang.vn,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",,,,,,
TQW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,325,0.0,8.9,8.9,2010.0,272,Cấp thoát nước Tuyên Quang,http://capthoatnuoctuyenquang.vn,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",,,,,,
TQW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,325,0.0,8.9,8.9,2010.0,272,Cấp thoát nước Tuyên Quang,http://capthoatnuoctuyenquang.vn,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",,,,,,
TQW,"Điện, nước & xăng dầu khí đốt",Utilities,UPCOM,325,0.0,8.9,8.9,2010.0,272,Cấp thoát nước Tuyên Quang,http://capthoatnuoctuyenquang.vn,"[{'Ủy ban Nhân dân Tỉnh Tuyên Quang': 0.6866}, {'Hoàng Quang Huy': 0.0912}, {'Nguyễn Hữu Tuấn': 0.0912}, {'Nông Thị Song Vân': 0.0059}, {'Lê Văn Hoành': 0.0053}, {'Trần Thị Khánh': 0.0052}, {'Phạm Quang Sâm': 0.005}, {'LÊ VĂN HẢI': 0.0045}, {'Phạm Thị Thắng': 0.0008}, {'Khác': 0.0019}]",,,,,,
TRC,Hóa chất,Chemicals,HOSE,735,0.008,29.1,30.0,2006.0,1304,Cao su Tây Ninh,http://taniruco.com,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",,,,,,
TRC,Hóa chất,Chemicals,HOSE,735,0.008,29.1,30.0,2006.0,1304,Cao su Tây Ninh,http://taniruco.com,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",,,,,,
TRC,Hóa chất,Chemicals,HOSE,735,0.008,29.1,30.0,2006.0,1304,Cao su Tây Ninh,http://taniruco.com,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",,,,,,
TRC,Hóa chất,Chemicals,HOSE,735,0.008,29.1,30.0,2006.0,1304,Cao su Tây Ninh,http://taniruco.com,"[{'Tập đoàn Công nghiệp Cao su Việt Nam - Công ty Cổ phần': 0.6}, {'Phạm Thanh Hòa': 0.35}, {'Công ty Cổ phần Đầu tư Sài Gòn VRG': 0.0968}, {'Bùi Thị Nhua': 0.001}, {'Lê Bá Thọ': 0.0008}, {'Nguyễn Văn Hạnh': 0.0004}, {'Nguyễn Thái Bình': 0.0002}, {'Nguyễn Văn Bấc': 0.0001}, {'Trịnh Văn Vĩnh': 0.0001}, {'Khác': 0.0848}]",,,,,,
TRA,Y tế,Health Care,HOSE,0,0.463,41.5,41.5,1999.0,1476,Traphaco,https://traphaco.com.vn,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",,,,,,
TRA,Y tế,Health Care,HOSE,0,0.463,41.5,41.5,1999.0,1476,Traphaco,https://traphaco.com.vn,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",,,,,,
TRA,Y tế,Health Care,HOSE,0,0.463,41.5,41.5,1999.0,1476,Traphaco,https://traphaco.com.vn,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",,,,,,
TRA,Y tế,Health Care,HOSE,0,0.463,41.5,41.5,1999.0,1476,Traphaco,https://traphaco.com.vn,"[{'Tổng Công ty Đầu Tư Và Kinh Doanh Vốn Nhà Nước - Công ty TNHH': 0.3567}, {'Magbi Fund Limited': 0.25}, {'Super Delta Pte. Ltd': 0.1512}, {'Trần Túc Mã': 0.0416}, {'VŨ THỊ THUẬN': 0.0114}, {'Nguyễn Huy Văn': 0.0106}, {'Nguyễn Thị Mùi': 0.0049}, {'Nông Hữu Đức': 0.0048}, {'Nguyễn Thị Hoan': 0.0024}, {'Khác': 0.0784}]",,,,,,
TR1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,4.6,4.6,2015.0,121,Vận Tải 1 Traco,http://www.traco.vn,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",,,,,,
TR1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,4.6,4.6,2015.0,121,Vận Tải 1 Traco,http://www.traco.vn,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",,,,,,
TR1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,4.6,4.6,2015.0,121,Vận Tải 1 Traco,http://www.traco.vn,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",,,,,,
TR1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,0,0.0,4.6,4.6,2015.0,121,Vận Tải 1 Traco,http://www.traco.vn,"[{'Đỗ Thị Bích Thủy': 0.203}, {'Đỗ Minh Tuấn': 0.1616}, {'Ngô Hoàng Anh': 0.0888}, {'Đỗ Thị Thu Trang': 0.0833}, {'Đỗ Thị Thùy Dương': 0.056}, {'Đỗ Thị Mỹ Linh': 0.0375}, {'Vũ Thị Kiều Loan': 0.0113}, {'Lương Quang Khoản': 0.0097}, {'Trần Đức Thành': 0.0072}, {'Khác': 0.0264}]",,,,,,
TPS,Du lịch và Giải trí,Travel & Leisure,UPCOM,153,0.019,5.0,5.0,2006.0,72,Bến bãi vận tải Sài Gòn,http://www.benbaivantaisaigon.com.vn,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",,,,,,
TPS,Du lịch và Giải trí,Travel & Leisure,UPCOM,153,0.019,5.0,5.0,2006.0,72,Bến bãi vận tải Sài Gòn,http://www.benbaivantaisaigon.com.vn,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",,,,,,
TPS,Du lịch và Giải trí,Travel & Leisure,UPCOM,153,0.019,5.0,5.0,2006.0,72,Bến bãi vận tải Sài Gòn,http://www.benbaivantaisaigon.com.vn,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",,,,,,
TPS,Du lịch và Giải trí,Travel & Leisure,UPCOM,153,0.019,5.0,5.0,2006.0,72,Bến bãi vận tải Sài Gòn,http://www.benbaivantaisaigon.com.vn,"[{'Tổng Công ty Cơ khí Giao thông Vận tải Sài Gòn - TNHH MTV': 0.51}, {'Ngô Quang Hiển': 0.1439}, {'Mai Hồng Quỳ': 0.1}, {'Ngô Quang Trung': 0.0553}, {'Phan Mỹ Kim': 0.05}, {'Nguyễn Hương Giang': 0.05}, {'Trương Thị Huỳnh Ngọc': 0.001}, {'Lê Thúy Hằng': 0.0008}]",,,,,,
TRS,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,149,0.0,5.4,5.5,2006.0,195,Vận tải và Dịch vụ Hàng Hải,http://www.trasas.com.vn,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",,,,,,
TRS,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,149,0.0,5.4,5.5,2006.0,195,Vận tải và Dịch vụ Hàng Hải,http://www.trasas.com.vn,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",,,,,,
TRS,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,149,0.0,5.4,5.5,2006.0,195,Vận tải và Dịch vụ Hàng Hải,http://www.trasas.com.vn,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",,,,,,
TRS,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,UPCOM,149,0.0,5.4,5.5,2006.0,195,Vận tải và Dịch vụ Hàng Hải,http://www.trasas.com.vn,"[{'Trần Việt Huy': 0.1697}, {'ĐỖ VĂN MƯỜI': 0.1697}, {'Công ty Cổ phần Xuất Nhập Khẩu Và Hợp Tác Đầu Tư Giao Thông Vận Tải': 0.1615}, {'Nguyễn Như Song': 0.0615}, {'Nguyễn Tuấn Phong': 0.0392}, {'Bùi Khắc Chung': 0.0221}, {'Hồ Trọng Bình': 0.0154}, {'Trần Thị Tuyết Linh': 0.0052}, {'Nguyễn Văn Hà': 0.0023}, {'Khác': 0.0023}]",,,,,,
TS4,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1737,0.008,16.1,16.2,1993.0,92,Thủy sản số 4,http://www.seafoodno4.com,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",,,,,,
TS4,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1737,0.008,16.1,16.2,1993.0,92,Thủy sản số 4,http://www.seafoodno4.com,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",,,,,,
TS4,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1737,0.008,16.1,16.2,1993.0,92,Thủy sản số 4,http://www.seafoodno4.com,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",,,,,,
TS4,Thực phẩm và đồ uống,Food & Beverage,UPCOM,1737,0.008,16.1,16.2,1993.0,92,Thủy sản số 4,http://www.seafoodno4.com,"[{'Đàm Mạnh Cường': 0.2708}, {'Tổng Công ty Thủy sản Việt Nam - Công ty Cổ phần': 0.269}, {'Nguyễn Văn Lực': 0.2482}, {'Nguyễn Văn Tân': 0.18}, {'Thái Cường': 0.0932}, {'Nguyễn Thị Ngọc Ánh': 0.049}, {'Trần Thị Thanh Lan': 0.049}, {'Đỗ Thanh Nga': 0.0489}, {'Lê Văn Lợi': 0.0413}, {'Khác': 0.1646}]",,,,,,
TS3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,207,0.0,3.9,3.9,2013.0,142,Trường Sơn 532,http://truongson532.com.vn,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",,,,,,
TS3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,207,0.0,3.9,3.9,2013.0,142,Trường Sơn 532,http://truongson532.com.vn,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",,,,,,
TS3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,207,0.0,3.9,3.9,2013.0,142,Trường Sơn 532,http://truongson532.com.vn,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",,,,,,
TS3,Xây dựng và Vật liệu,Construction & Materials,UPCOM,207,0.0,3.9,3.9,2013.0,142,Trường Sơn 532,http://truongson532.com.vn,"[{'Tổng Công ty Xây Dựng Trường Sơn': 0.6852}, {'Ngô Văn Hoàn': 0.0094}, {'Phạm Phú Đại': 0.0042}, {'Bùi Xuân Chiến': 0.0041}, {'VŨ ĐỨC DŨNG': 0.0034}, {'Phạm Văn Sơn': 0.0024}, {'Trần Văn Hiếu': 0.002}, {'Nguyễn Bá Hoàn': 0.0019}, {'Đặng Thị Hương': 0.0016}, {'Khác': 0.0055}]",,,,,,
TRT,Xây dựng và Vật liệu,Construction & Materials,UPCOM,209,0.0,11.0,11.0,2005.0,469,CTCP RedstarCera,https://redstarcera.com,"[{'Công ty TNHH Sản Xuất Và Thương Mại Minh Ngọc': 0.3354}, {'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.2005}, {'Nguyễn Thị Thảo': 0.0934}, {'Nguyễn Thị Thanh Hải': 0.0768}, {'ĐẶNG VĂN VIỆT': 0.0536}, {'Nguyễn Văn Khải': 0.0031}, {'Đào Duy Mĩnh': 0.0002}]",,,,,,
TRT,Xây dựng và Vật liệu,Construction & Materials,UPCOM,209,0.0,11.0,11.0,2005.0,469,CTCP RedstarCera,https://redstarcera.com,"[{'Công ty TNHH Sản Xuất Và Thương Mại Minh Ngọc': 0.3354}, {'Tổng Công ty Thép Việt Nam - Công ty Cổ phần': 0.2005}, {'Nguyễn Thị Thảo': 0.0934}, {'Nguyễn Thị Thanh Hải': 0.0768}, {'ĐẶNG VĂN VIỆT': 0.0536}, {'Nguyễn Văn Khải': 0.0031}, {'Đào Duy Mĩnh': 0.0002}]",,,,,,
